_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105057-b-close-failed.txt,throwing,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105057-b-close-failed.txt,ball,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105057-b-close-failed.txt,dl,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105028-b-m3-success.txt,mlb,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105028-b-m3-success.txt,red,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,105028-b-m3-success.txt,sox,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54775-h-failed.txt,caps,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54775-h-failed.txt,cap,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54775-h-failed.txt,pollin,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104993-success.txt,baseball,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104993-success.txt,strikeouts,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104993-success.txt,saves,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54200-h-m4-success.txt,ahl,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54200-h-m4-success.txt,nhl,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54200-h-m4-success.txt,rangers,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54721-h-m2-success.txt,goals,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54721-h-m2-success.txt,goalie,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54721-h-m2-success.txt,leaf,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54366-h-close-success.txt,stanley,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54366-h-close-success.txt,cup,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54366-h-close-success.txt,capsisles,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104979-success.txt,single,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104979-success.txt,hit,T
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104979-success.txt,bullpen,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54295-h-m1-success.txt,sabres,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54295-h-m1-success.txt,goal,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,54295-h-m1-success.txt,periods,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104944-b-failed.txt,all-star,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104944-b-failed.txt,tickets,F
_feature,5fa76e8a-2362-40a9-bcf4-0f2c80b73d14,104944-b-failed.txt,public,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105057-b-close-failed.txt,dl,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105057-b-close-failed.txt,ball,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105057-b-close-failed.txt,throwing,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105028-b-m3-success.txt,mlb,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105028-b-m3-success.txt,official,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,105028-b-m3-success.txt,rules,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54775-h-failed.txt,ot,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54775-h-failed.txt,caps,T
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54775-h-failed.txt,centre,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104993-success.txt,strikeouts,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104993-success.txt,runs,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104993-success.txt,home,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54200-h-m4-success.txt,ahl,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54200-h-m4-success.txt,world,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54200-h-m4-success.txt,championships,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54721-h-m2-success.txt,goalie,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54721-h-m2-success.txt,wings,T
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54721-h-m2-success.txt,leafs,T
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54366-h-close-success.txt,stanley,T
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54366-h-close-success.txt,cup,T
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54366-h-close-success.txt,capsisles,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104979-success.txt,single,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104979-success.txt,coach,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104979-success.txt,bullpen,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54295-h-m1-success.txt,goal,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54295-h-m1-success.txt,ice,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,54295-h-m1-success.txt,ot,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104944-b-failed.txt,allstar,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104944-b-failed.txt,tickets,F
_feature,283d6f0b-2abf-4271-93ba-7a37cd9733fe,104944-b-failed.txt,company,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105057-b-close-failed.txt,throwing,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105057-b-close-failed.txt,the,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105057-b-close-failed.txt,ball,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105028-b-m3-success.txt,mlb,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105028-b-m3-success.txt,red,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,105028-b-m3-success.txt,sox,T
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,54775-h-failed.txt,bullets,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,54775-h-failed.txt,centre,F
_feature,89172b9b-c69a-4eaf-a0b7-19d574b914f3,54775-h-failed.txt,cap,F
